label,name,code
2,AYOEO 12,GCQ0EF
45,Martin's Geocoin Treasure Chest,GC90CE7
45,View on the Creek,GC3ECT4
45,Cache for the Weary,GC4Y9X2
40,X marks the log,GC2MVNW
0,CR 16 #48,GC5CX4G
45,Cache Birthday Challenge - BRONZE,GC3ECTR
1,Gamma,GC6045
40,Geeezzz.......Another Micro in the Wood(z),GC90CDD
2,Justin's Power Trail Chambers CR 268 #-57,GC11JE2
49,Three Strikes,GC572T9
0,Fireproof: Forest Home,GC3G785
2,Providence Park,GC22865
0,CR 16 #49,GC53KE7
40,East Lake Cache,GC2TQXK
40,Justin's Power Trail Chambers CR 268 #-58,GC68Z1M
4,The Double Tardis,GC57W50
49,CR 16 #50,GC237XY
2,Swampy Waffle,GC91JT5
0,"Mr. Watson, come here. I want to see you",GCV15W
0,Insane Toad Grammar Code,GC2TQXW
49,CR 16 #51,GC114E9
0,MBRANEY ANNIVERSARY CACHE,GC41Z1M
24,Beetlejuice,GC6YVHK
24,Our First Cache,GC6YVHE
45,Thriving Buisiness,GC4Y9WQ
0,The Duo's Favorite Downtown Art,GCG4NV
45,Justin's Power Trail Chambers CR 268 #-60,GCVQVW
45,Goddess Iris,GC44A0Y
45,I'll Be Back!,GCQJN2
11,A Royal Cache,GC8TD0A
45,CR 16 #52,GC44A0K
34,"WGCR Geocache Radio (Alpharetta, GA)",GC98VDP
0,Justin's Power Trail Chambers CR 268 #-61,GCTMHE
46,Could be stumped,GC529FG
45,CR 16 #53,GC24PVH
49,pill bottle # 4,GC44ZW8
0,Getting Jiggy,GCWH53
40,Twisted Alphanumeric Cache Name Challenge,GC1AFY4
0,Justin's Power Trail Randolph CR 16 #54,GC5D3T8
0,Head Strong,GC2TQXZ
24,Justin's Power Trail Chambers CR 268 #-64,GC1RFHN
1,Another bloody bison #3,GC8VDVZ
49,No Boats Allowed Here!,GC2GEBC
49,Noonday Promenade: It's No Walk in the Park #8,GC6AWRE
1,Justin's Power Trail Chambers CR 268 #-66,GC18CW7
2,Montclair,GC46K4K
0,CR 16 #55,GC8BAK8
0,A little guard,GC26NQ2
0,CR 16 #56,GC8E3HK
45,Sherlock's Cache,GCTPHJ
40,On the Seventh Day of Christmas...,GC8CC3H
42,Overlooks a Patch of Blue,GC49HT8
2,Justin's Power Trail Chambers CR 268 #-68,GC7KQCF
42,Two Letters,GC6G3R0
46,On the Eighth Day of Christmas...,GC248PC
45,Southern Belle,GC7A592
0,Justin's Power Trail Randolph CR 16 #57,GC8YW86
24,Morgan Falls,GC76Q0B
2,Merry Christmas Roanoke,GC3J4T7
7,Wanderer 1,GC3RZZV
1,On the Third Day of Christmas...,GCV0XM
0,Awesome Alpharetta,GC118ZM
0,Island Hopper 4,GC3CQ4Y
1,Fish Frys,GC8VED6
24,CR 16 #58,GC1RFNB
0,Noonday Promenade: It's No Walk in the Park #5,GC2CPCB
49,Islands of Roanoke,GC28H5J
0,Get Fit!,GC4GMN2
0,Highland Cryptex,GC83CEF
40,Just Dance,GC83CEJ
0,Boy Scouts Merit Badge Festival,GC20KF0
0,Chocolate Cache,GC8RK3J
45,The Amazing Race 2011 Roanoke,GC41EN2
46,Water Wheel Six,GC2MDF0
45,CR 16 #59,GC661YE
0,Old McDonald,GC7YFQA
40,Justin's Power Trail Randolph CR 16 #60,GC8CC3P
46,CrOsSeYeD,GC9455Q
46,On the Fifth day of Christmas...,GCV8HT
0,Walk the Geo-Hound - Big Creek,GC45Q3J
0,Roanoke Travel Bug Hilton,GC6TTBR
40,Not a Sassy Cache,GC660YN
0,Justin's Power Trail Randolph -CR 16 #61,GC4APYB
1,365 Days!,GC2GE79
0,On the Fourth Day of Christmas...,GC10TH1
0,In the rough,GC33JQM
0,On the Ninth Day of Christmas...,GC46JYY
1,Bugging out in Alpharetta,GC8ZYXJ
0,Wild Wild East,GC6YK01
1,Caching Poetic,GC42B3W
45,Cache Bank,GC79C13
46,Play Guitar!,GC92YRM
0,On the Eleventh Day of Christmas...,GC471XN
46,Tinks' Lost Things,GC46JRV
0,Justin's Power Trail Randolph CR 16 #62,GC95G89
46,Birds nest,GC8ACNQ
45,Night Rider: Fireflies,GC41EKW
40,Needle in a haystack No.2,GC5349
2,Arachnophobia,GC3YJK1
0,RCK's Green Box,GC80VK8
1,Centenarian Interment,GC312J0
40,Noonday Promenade: It's No Walk in the Park #3,GC61PHE
46,The Blue Boat,GC46JXB
40,Noonday Promenade: It's No Walk in the Park #4,GC1YA22
0,Veterans Day: Army,GC7YFQM
45,Keeper of Skulls,GC4CXXW
33,Justin's Power Trail Randolph CR 16 #63,GC3Z4EJ
45,Noonday Promenade: It's No Walk in the Park #7,GC6KFNW
40,Island Hopper 1,GC4TXHQ
45,The Elemental Madness of Doc Brown III,GC8RX40
24,Oakland State Park - Entrance,GC17NE5
2,See Emily Play II,GC41T59
0,Batman,GC780YJ
45,Crudo,GC48FE
33,"I do believe in faeries, I do! I do!",GC7BEAM
49,Cache & Release- The Great Boston Expedition,GCVDFQ
33,Fireproof: Crucified,GC6JQ7M
33,Down the Wabbit Hole,GC6A7K7
33,Justin's Power Trail Randolph CR 16 #64,GC6A7HX
40,Strange things are afoot...,GC233RK
33,Health Hazard,GC6A7G5
0,Noonday Promenade: It's no walk in the park #2,GC787ZP
46,On the Tenth day of Christmas...,GCRPR4
33,NeverOddOrEven,GC6A7NM
0,Quadratic Trash in Georgia,GC5KCP6
33,Gone With The Flow- A Tribute,GC6JQ91
0,Chillin in Roanoke,GC569
1,A Cache for P,GC3VXT9
33,PikesTravel Power Trail Headquarters Station,GC6A7MJ
33,Birthday Present,GC6JFY2
0,Justin's Power Trail Randolph CR 16 #65,GC76TX0
33,"Small Park, Short Walk",GC6A7Q2
33,Musical Inspiration,GC6A76J
0,Noonday Promenade: It's no walk in the park #1,GC360C
45,Cedarwood Cemetary,GCJTTV
49,On the Mark,GC4278Y
26,Celebrating 20 Years with Codezilla,GC1V479
4,A Spark of Life,GC962M5
0,Justin was here!,GC3CAB
45,The Stumbler (Party Favor #1),GC6KY2M
4,Justin's Power Trail Randolph CR 16 #66,GC780Y8
43,Diphthong is a funny word.,GC17XNA
33,Wrigley Field,GC7BEAP
43,pill bottle # 6,GC6FCYV
0,Home Run,GC8H0CN
0,Cumulative Effect,GC2M8NW
0,Here Comes Peter Cotton Tail...,GC3PNH2
43,What Do You See?,GC6A786
40,A.C.O.E. Tribute Cache,GCYD1Z
0,There and Back Again,GC95ET9
45,Puzzle of Roanoke,GC6621R
0,Owl Tracs,GC8CC3W
24,Southside Super Series- L.L. Get Your Smiley,GC2CF7J
45,Kumquat is a funny word.,GC6KFP6
33,"Catching Coordinates, Slinging Food!!!",GC6JFXG
1,Hideaway,GCZYJZ
33,On the First Day of Christmas...,GC3ZEYZ
33,In The End,GC6A757
33,Justin's Power Trail Randolph CR 16 #67,GC6F6MM
0,Too Sassy for you?,GC413QK
0,Holy Cache!!!,GCZDMR
2,Night_Light,GC6KJTZ
0,There's a museum in Roanoke????,GC413Q8
45,Woodstock Movie Time,GCG7P8
45,On the Twelfth day of Christmas...,GC14YD7
33,Hickory Flat Library,GC6F78G
28,Handley Springs EarthCache,GC3DB90
33,Y Yes!,GC6A73C
33,Justin's Power Trail Randolph CR 16 #68,GC5PVGQ
33,Graveyard and concerts,GC6F8YE
42,Friday the 13th,GCEFD4
33,MINDCRIME,GC6F904
0,First Water Works II,GC413PF
2,Danger - Inside Fastball,GC2ZF12
0,Justin's Power Trail Randolph CR 16 #69,GC12V5G
28,Our Light Post Hide,GC3CY3K
0,Don't get wet,GC990GE
42,Little Friend,GC8AT1Z
33,Big Belly Buffet,GC6F910
33,FORE!,GC5DAR6
0,Veterans Day: Air Force,GC413PE
2,Fish Market Foe,GC2PPMG
33,Justin's Power Trail Randolph CR 16 #70,GC6F920
49,The Elusive Shilo 3,GC58Q5Q
0,Afternoon Delight,GC413PC
33,It's Toonigh!,GC42BE5
1,Roanoke Depot,GC8ZNWW
0,American History 201,GC96DC6
46,Land Ahoy,GC26D
0,First Date Cache,GC94MN1
33,Veterans Day: Marines,GC5HKE6
45,Numbers and Lines,GC6622H
43,Justin's Power Trail Randolph CR 16 #71,GC5HKDQ
33,Someone Is Watching,GC509HY
0,Remember to wipe,GC7H7DK
33,Muggle Challenge 1.2 - The Oasis,GC6F93A
0,2fer28,GC413P8
49,A Puzzle Cache for the REALLY clueless,GC12AZB
0,Justin's Power Trail Randolph CR 16 #72,GC3Z1EV
33,U.C. DaCache,GC5HKD9
0,First Fairgrounds,GC8G0HQ
33,Just the prescription,GC5HKE7
33,Justin's Power Trail Randolph CR 16 #73,GC4F279
33,Dear Watson,GC5DAP5
33,Justin's Power Trail Randolph CR 16 #74,GC42APK
0,Overflow,GC413P5
0,Let it Mellow,GCZA5W
0,Head's All Empty and I Don't Care,GC4K54P
2,Happy Easter High Pine Creek,GC4VFYN
49,Mind Case,GC2PPTT
33,KIDS: Before the Bypass,GC4R1HV
33,Danger Will Robinson!,GC5DAN5
24,Justin's Power Trail Randolph CR 16 #75,GC17K83
40,"""You'll Shoot Your Eye Out""",GC6WXBW
0,PPP&G,GC3BF2H
33,The Little Jerk,GC5HEWC
46,Justin's Power Trail Randolph CR 16 #76,GC2VAZ2
33,Ahoy Matey,GC6F940
33,Which way to go?,GC4EYT5
33,HIPS,GC4DH7M
33,Justin's Power Trail Randolph CR 268 #77,GC5HEWJ
0,6290 - HSH Rides On,GC79A98
33,Justin's Power Trail Randolph CR 268 #78,GC5DAKH
24,AYOEO 24,GC6YVJJ
28,Stroll Along,GC3DB9D
0,“Bad Code”,GC411DW
42,Adams Depot,GCRKZA
33,Snellius Construction in Fuller's Park,GC5DC38
33,Riddler Series: Myles from civilization!,GC5DB5V
33,Olde Rope Mill Adventure Lab Bonus Cache,GC6F94R
33,In the end you shall find it,GC404W6
0,Party Favor #4,GCQFKK
33,The King of Caches II,GC5C9CG
0,LUCKY  7's,GC814QC
33,Justin's North Side East #27 D/R,GC5DB5G
33,Dotsie Garner Mills Park,GC5DAHW
33,Justin's Power Trail Randolph CR 268 #81,GC5HG1P
1,Heads Up,GC8GVVZ
33,Jones Creek Cache,GC5DC0Y
49,Light The Way,GC98KAF
33,Justin's North Side East #19 D/R,GC5HG2E
33,This one will make you smile,GC5DB53
33,Justin's North Side East #16 D/R,GC5DAH4
24,Outskirts,GC73DBM
33,Justin's Power Trail Randolph CR 268 #82,GC5DC20
33,SMILE(Y),GC58F53
40,Justin's North Side East #20 D/R,GC8AEMN
43,Out of Danger,GC5H94Q
16,Justin's North Side East #17 D/R,GCH3WW
33,Stairway to Cachen,GC42AP2
33,Justin's North Side East #21 D/R,GC5DB4P
1,2019 Resolution,GC587CT
2, Justin's Power Trail Randolph CR 268 #80 D/R,GC2ZM8J
43,Georgia Pines,GC6F95W
33,Justin's North Side East #24 D/R,GC5HG2V
33,Woodn't You Like to Know,GC59D62
43, Justin's Power Trail Randolph CR 268 #79 D/R,GC8GVWF
28,Quarterback Cache,GC1HFHA
0,Justin's North Side East #29 D/R,GC43JG9
45,This Cache Smells Like Fish,GCHRDP
28,Justin's North Side East #23,GC2ZWP7
33,Our Spot,GC5HG3H
45,Justin's Power Trail Randolph CR 268 #83,GC6KY2D
49,Journey Across our Solar System #1,GCGE37
33,Justin's North Side East #15 D/R,GC59D58
24,Do Your Research,GC6YVK1
43,CHATTAHOOCHEE RIVER EARTHCACHE: FRANKLIN STATION,GC5NNQH
33,DIY PUZZLE,GC6F97Q
33,Justin's Power Trail Randolph CR 268 #84,GC5HG38
33,Don't Get Stumped,GC59B9R
46,Justin's North Side East #14 D/R,GC82CV7
33,Bauble #5 - Big Bison,GC6F976
0,Justin's Power Trail Randolph CR 268 #85,GC8HX09
0,Ask Chrome Dome,GC7ZQGG
1,Justin's North Side East #13,GC3DY7Y
49,Badger Creek Park - Hear that cache?,GC7HV6K
33,Justin's Power Trail Randolph CR 268 #86,GC404X7
28,Campfire Stories,GC2V45Q
33,Fat Georgia 1,GC59D4B
0,21073 - The Accidental Addition,GC2G1HW
0,Justin's North Side East #12,GC2MK6P
0,Dr. No Knows All,GC7ZV41
28,All the Pretty Horses,GC7D108
33,Save A View,GC5HG46
0,Justin's North Side East #11,GC2V6V4
0,Yawnfinger,GC2389Z
0,Justin's Power Trail Randolph CR 268 #87,GC95PQQ
33,SEQUOYAH PARK,GC42AVJ
1,Justin's North Side East #10,GC25YFA
45,Lots'a Lincolns,GC6KKXA
1,Justin's Power Trail Randolph CR 268 #88,GC40QA9
0,Power by Providence,GC1YTHV
0,Granger Park Thread #1 - Trivial Trees,GC3AY8G
0,"Woodstock, Permit Me!",GC5QDK1
33,Justin's North Side East #8,GC59B8P
42,Shoot the Hooch,GC85BVK
28,Justin's Power Trail Randolph CR 268 #89,GC6MNH5
45,'Down' by Sewell Creek,GC6KY20
40,Jailhouse Rock,GC7Q0Y6
33,Woofstock,GC3T80J
28,Justin's Power Trail Randolph CR 268 #91,GC59BD2
40,Best burger place in town,GC36B39
0,Justin's Power Trail Randolph CR 268 #92,GC3DDJC
45,Che’ Bug Hotel,GC446QN
0,Georgia Spirit Quest #8: Ector Rifles,GC8CFMF
33,Bauble #1 - Noonday,GC5AYZR
46,Georgia Spirit Quest #6: Shady Nook,GC14DK7
8,Charge it,GC3915C
24,Times Concaving Rock,GC6YVJD
24,LV-426,GC6YVJ0
16,Georgia Spirit Quest #7: Myrtle the Turtle,GCG4NW
2,It's All a Matter of Perspective,GC8K9YM
16,MT. Pilgrim Hideaway,GC513D
24,Party Town!,GC6YVKA
7,Hogansville Nature Trail,GC4GPV6
2,Woodstock New Neighbors,GC66VQ4
1,grantville's fallen,GC3GVP8
0,Nice Walk For Bocce!,GC5BDDQ
0,Just Water Under The Bridge,GC80J9Z
40,Simple Park and Grab - S,GC82CTZ
33,Grantville Park,GC7BEAZ
33,Neighborhood book lovers,GC4BH9A
2,Martin's High Rise Geocoin Resort Hotel,GC93RYK
47,The Road Not Taken,GC95AZ0
33,Middle of No where,GC42C14
2,Road to Eternity,GC1KZAM
24,At The 'Y',GC6YVKM
0,pill bottle # 2,GC9554Y
40,"Downtown/Main Street USA:  Greenville, Ga.",GC8DP49
38,Great Blue Heron,GC8GJ86
38,2fer35,GC89TXG
38,Moe Cache 4,GC80KAR
4,Down at the Dump,GC8J25E
46,Mini Golf Cache,GCH6XK
40,One to Keep M&TLooking,GC4G5YP
45,Standing On The Corner,GC18T4F
16,Where I come from...,GC8707
1,Eggsorbitant,GC7R9Y9
46,Spirit of Independence #9,GC15TQK
0,"Woodstock's ""Free parking""",GC873E6
42,WAHO #1,GC1YYD8
38,Woodstock Booking N Cache,GC6ZAMW
46,A Frog In A Bush,GC6M7YP
33,Old Mill Park AL Bonus Cache,GC1K2RH
38,Happy New Year 2018!,GC81C9W
38,Underexposed,GC7R7Y0
38,JOURNEYS END,GC84RTA
33,Covered Bridge Mill Trail,GC1HTEN
38,Keep It Under 6 Tons,GC8DXDK
38,Woodstock's Higher Learning,GC6CBYR
0,"Row, row, row your boat......",GC2K7E1
38,"WGCR Geocache Radio (Woodstock, GA)",GC7G9HN
38,Coffee?,GC7AVZV
38,Roswell Manufacturing Company Redux,GC8GAEN
38,Just Outside Of Town,GC8KGT9
38,Oh what a feeling,GC95QA1
38,Whitlock Field,GC7P2G4
38,This is WOODSTOCK... in Georgia,GC82NPP
38,Homecoming 2012!,GC8AK7B
38,One year and counting,GC8F21K
38,Georgia Author Series #1: Erskine Caldwell,GC8JCZ6
38,Downtown Woodstock Folk Art AL Bonus Cache,GC798GW
38,Can you hear me now?,GC82MQQ
38,Hello Biello,GC8F75T
38,Rock and Roll,GC78W8V
38,Woodstock Treasure Hunt?,GC7NYT4
40,Under The Watchful Eyes - No More,GC4G5XY
38,Hembree Hide,GC7YPYB
38,WOODCREEK,GC8FW1X
38,CNC - Fun on the Forest Trail,GC7RZHP
38,The Forgotten Forest,GC88CE8
38,Twin Pines,GC942T8
1,Gone Fishin' Down By The Corner,GC40DR3
38,Woodstock Underwater,GC8F20R
38,2fer32,GC8RPHW
38,XYZ,GC85K68
38,2fer33,GC81MRF
38,Party Favor #3,GC96WVN
0,Table This,GC92A51
38,CNC - Woodstock's Sanctuary,GC8MXZE
0,Georgia Peaches,GC8HW3E
0,Birds eye View,GC6BTVP
38,Oxford Circle,GC8RVCK
38,"Downtown / Main Street USA : Roswell, GA",GC88R2V
0,Blantons Split,GC7GCBN
0,Just Another Cache in the Wall #3,GC8H947
38,Who was ACKISS?,GC7R3A3
38,Do Your Best,GC8DFNC
38,Bob and Sidney's cache,GC8WT6P
0,Skeleton Bee Man Mushball 1887,GC96CFV
46,Georgia Author Series #4:  Olive Ann Burns,GC3075V
45,CNC - Homestead on the 'Hooch,GC6NDR0
1,GOAL!!!!! #1,GC7QAJ2
16,So many holes! So little time...,GC37B7
28,MSC Series #1,GC4FR3W
40,Plenty to Tweet About Here!,GC3VFV7
0,Hangin' on Hutchinson,GC42ANK
38,Wetlands at the Chattahoochee Nature Center,GC1VZFD
40,I knew not where’,GC6FXWE
33,Entry to Woodstock,GC1K2RQ
38,Jonathan's Power Up,GC71TK8
0,I'm Not A Pest!,GC92R6Q
46,Resurrection,GC4BYHN
49,Zooned out,GC9553Y
49,Pike's Popular Adventure Labs BONUS,GC42AKP
38,"Scrambled, Topped and Cached!",GC7R8C5
38,Johnson's Duck Pond,GC7E0DX
38,Sprayberry Rock,GC7AY2H
0,Bobby's Two Bits,GC4BJQ7
0,Calling For A Train,GC8TFJ1
0,MSC #4,GC96X28
38,Old Time Favorite,GC8VHVY
2,Swamp People,GC65CMV
0,Ghost Town,GC725KV
0,Rocky Top,GC8THWN
1,Tour of Historic Roswell,GC7QZQD
0,READ ALL ABOUT IT!,GC3RPVG
46,The King has left the area,GC3R9NP
40,Weedy Dead Ringer?,GC3TY48
49,Another cache in the wood,GC8HV1P
33,Leanna Park Under the Magnolia,GC1K2RY
28,Barkin Dog Lies Here,GC2C8FK
2,Rolling Greens,GC91Y8T
42,Mother of Mary,GC2549Z
38,Leanna Park NRV,GC7MAZY
38,Muggle Challenge #9 - Chicken Walkin',GC89CFG
28,Leanna Park - The boardwalk,GC2MP00
1,April Fool's Cache,GC8R3AK
33,Zebulon Bookworm,GC1JQC9
49,43 Years for Troop 431,GC8BH4X
2,Griffin's Gravel Mountain,GC56D2J
38,Craft Brewing in the Atlanta Suburbs Bonus Cache,GC8FXA8
1,Big Blue!,GC7YZ2R
47,Party Favor #2,GC7MQFE
38,Knot what you would think,GC92EA2
1,Roswell G.Y. Cache,GC8WP9G
0,Bolt On,GC1NBVN
1,Rube's Creek Trail,GC8R38A
1,Have you seen a Cow eat a ______?,GC8HHBB
7,Geo Joe,GC2MF0K
2,Relaxing by the pool,GC2NXAR
47,Bishops's Flue,GC9258K
0,Xantis,GC2P0J1
0,Cool-Man,GC97BBC
0,Governor's Secret,GC3T34R
1,Just Another Cache in the Wall,GC951AM
0,Second District Repeat,GC20CXA
0,Twinning #2,GC2NCAW
45,Penny Post,GC2PYG5
28,Murdock Treasure Chest,GC2C8FQ
38,Dixieland Delight:  Verbena,GC82AP0
1,See-n-Say Cache,GC8R3FA
46,Fincher,GC1NBXE
0,Be Your Best Self,GC2NXBV
28,If it sticks...,GC76V0G
1,If I Had a Million,GC8HH7A
40,Pa!  Bring the truck!,GCTKWP
38,Twinning #1,GC8WJTN
28,Nazareth Bare Footer,GC4GY1J
1,The Mystery Wind,GC7V8Z3
28,Ricky's Watering Hole,GC54R3T
42,82095 - Pink Floyd,GC8KJH1
26,Sign Me Do,GC7EZVQ
1,In Or Out?,GC8HGH2
0,Georgia Spirit Quest #11: The County Line,GC75H2Z
0,70608 - The Premie,GC7EF38
38,Cows and Hay and roads oh my,GC91GNR
1,Leaping Lizards,GC8V4RX
1,"Downtown/Main Street USA:  Gay, Ga.",GC8HGV2
28,Journey Across our Solar System #2,GC2V9M1
38,No Warning Here!,GC6YYVX
1,Hey Bro !,GC8VMX6
28,The Reeves Woods,GCWF68
49,Brody's Treassure,GC7H61P
33,40th BIRTHDAY FOR MS. DENISE,GC1GY8A
33,ROCKstar,GC1JKE3
0,Chapman,GC8VAG1
0,Pipe Cache,GC7PJRK
33,Hiding Under Ghostly Hollows,GC4F28K
42,Swimming with the fishes #2,GC6RW16
1,Crabtree Hangout,GC94KN1
1,Backyard Holly,GC8NEN9
38,Acrophobia at Alvaton,GC2H063
0,X Marks the Spot,GC760F5
1,James Howell,GC76XMJ
45,"Hop, Skip & Jump",GCKZZE
46,Woodbury Zombie GeoQuest ~ Oakfuskee Path,GC7HKPE
0,Ghost of Wexford,GC94R0M
38,Meansville Honor,GC8B6ZE
46,Price Cutter,GC975D8
45,Chestnut Oak Center 4,GC4NVR0
1,Goodwill Toward All,GC8NCPQ
0,Chestnut Oak Center 2,GC30HPD
1,KDog,GC80ZPT
49,Chestnut Oak 1 Replaced,GC6GGWA
40,Free Man,GC3BB4R
1,Old Jail,GC7XVQC
38,Welcome to the Other Neighborhood,GC1CAEX
38,Chestnut Oak Center 5 The last one,GC70AGH
49,Futile February Jasmer Challenge - RUBY,GC84JTR
46,Chestnut Oak Center 3,GC93WBZ
1,Choose Your Own Adventure,GC80YBX
45,McCrary Settlement,GC1M25Z
40,Sandy Plains Skyway,GC3Q160
2,Woodbury Zombie GeoQuest ~ Red Oak Bridge,GC93BK5
42,Micro Bibliotheca,GC88TPA
0,Vaughn SKT,GC94MD9
0,Tricky Trickum,GC6YAFP
1,Lamar Pike Spalding Unit,GC86Y86
1,Oh Way Up There,GC7YZ5K
4,King's Bridge,GC692XC
49,Thank you cache,GC8W0DM
0,Dead Ringer .450,GC82TKW
1,Beaver 1,GC8MQV1
42,Woodbury Zombie GeoQuest ~ Dead Ends,GCHG5B
38,Welcome to the neighborhood,GC8AKTN
0,"One, Shoe, Tree ...",GC98ANR
1,41774 - Caching Queen,GC94JTF
40,Buff It,GC3QZVG
0,CrazyCache,GC98ANG
1,Georgia in my heart #1,GC87C2G
33,Another Puzzle Cache for the REALLY clueless,GC1D2BR
28,Downtown Brooks revisited,GC2C8FT
2,Eleventh Hour Icon Challenge,GC96ZD3
2,Bridge Over The Turnpike,GC3EGZN
2,Trojan Pride,GC5DCTA
40,Take a Walk,GC83CF4
38,My Favorite(s) Palindrome Challenge,GC76JD8
0,"City Slicker 5 ""Pollo Grande""",GC76K4M
2,Futile February Jasmer Challenge - SILVER,GC8ET3K
1,The Price is Right,GC78CMG
0,Hightower Trail,GC782H3
0,2fer Twelve,GC3673
0,Just out of reach 2.0,GC2JEKD
42,Scene of the Crash,GC96M1A
38,Futile February Jasmer Challenge - GOLD,GC5Q7BT
2,County Fair,GC8FBVA
40,Muggle Challenge #5 - S.C.,GCTF5W
40,Water Water all around.,GC1BJ9K
38,I Don't Get It!,GC73843
38,Mountain Gap Railroad,GC8A3CT
40,Muggle Challenge #6 - My SBX,GC94FK0
2,Bridge View,GC8W1EJ
38,Nick's first cache,GC6Y8KM
2,Really!?!,GCY9TM
38,Hoth,GCPJEC
2,Fisherman's Point,GC2QTQ6
33,71432 - It's No Picnic,GC24N7D
2,Porcupine Ridge,GC3E3MA
33,Muggle Challenge 11 - Easy Like Sunday Morning,GC1KP0G
2,"City Slicker 2 ""Volunteers""",GC17CYC
38,A Positively Negative Challenge - Southern Edition,GCPE17
45,Just Off Anglers Point,GC4WVN4
1,72154 - End of the Line,GC8ET4N
0,Duck View,GC827K5
2,A Negatively Positive Challenge,GC4JRCQ
1,"City Slicker 7 ""811""",GC8JM61
40,Futile February Jasmer Challenge - BRONZE,GC7X2P8
40,G.S. POI .... Jones Mill,GC5AB3D
0,Logical Horror,GC914BW
1,Thirteen Years 5: Overcoming Obstacles,GC8HQZ7
0,21374 - 6 Days,GC2PBPA
0,Jingle Bells and Shot Gun Shells,GC5BFX5
2,Dagobah,GC556RK
16,Dead Ringer on Taylor,GCHAGT
2,Jason's Revenge,GC8FYFG
33,Mrs. Whiskers,GC1HTFN
49,Futile February Jasmer Challenge - PLATINUM,GC302NP
1,Water Under the Bridge,GC295BR
46,"0h, s0 y0u need a 0",GC78EKF
42,Morgan's Guard,GC11A6G
45,0218 - Dog Days Challenge - GOLD,GC19WVY
38,City Slicker #1,GCKNP6
1,Beware of Trolls,GC8AVK3
1,No Trespassing,GC8VPF5
1,G and P Sweet Cylinders,GC7H0HA
2,Woodbury Zombie GeoQuest ~ Jones Chapel,GC5NZ26
45,Darya's Place,GC1AE6X
0,7 Siblings #1,GC94JFP
26,I Saw The Light,GC1TRHC
0,Gap of the Mountain,GC4G1F3
0,Big Friend,GC7HW4K
1,Woodbury Zombie GeoQuest ~ Riverside Inn,GCXCP2
2,Keebler's Hideaway,GC6M24T
45,Journey to the Cache,GC47W2Y
45,Endor,GC8HBRV
49,Cache from the past,GC442VY
45,Watching & Waiting,GC442VV
45,2fer52,GC6KCWT
0,no more  'Tony',GC4TF8P
4,The Remote Side of Tyrus,GC8QXME
45,Evvy's 1st,GC1TRHM
28,Woodbury Zombie GeoQuest ~ Peach Trees Galore,GC2MG45
2,Muggle Challenge #2 - Shake It Up,GC72CB7
1,Look up!,GC8NX70
40,A short side walk,GCR14B
42,Lover's Lane,GC62MMC
40,Grandma's Treasure Trove,GC5AB3N
1,Undaunted Courage,GC6GNJC
2,Canine Triathlon: Stage 2 - Seek,GCMZMV
40,Pizza Pie with Wings?,GC86V21
40,"Peace, Love & Cache!",GCR6XF
33,Martin on a Grape,GC1EWE3
0,By the Brow of My Sweat,GC8R46D
0,6th Street Period,GCBB8
2,Tree Love,GC442W6
0,One More Lifter!,GC7BEZN
46,Brought to you by the letter Z,GC167V2
42,Only You Can Prevent Forest Fires,GCB46C
49,Got Pi ?,GC359
0,Willingham Springs,GC1VWQP
2,Treasure Mountain,GC75BDC
2,Georgia Geo-Campers visit High Falls,GC2F0VE
2,Sam I Am,GC478MZ
33,High Falls GA,GC1JAX1
0,Muggle Challenge 3.2 - My (other) SBX,GC8WH4K
45,PL6 High Falls State Park,GC47W31
40,Muggle Challenge 12 - Casa De Waffle,GC5NQ7W
28,2fer26,GC4T5RA
2,Where's The Fire,GC41P7B
33,Between A Rock and Hollow Place,GC1HC5V
28,Melvin's Tantrum,GC1Q14Y
26,Surrounded By Trucks,GC85RMQ
0,Sprouting Up!,GC7F6TK
2,2fer31,GC5M9YJ
2,One Busy Day Icon Challenge - Georgia,GC97E4J
0,Towaliga Baptist Church,GC97B40
0,The Old Dump,GC1MP74
2,Dan's Land,GC1N3RE
0,A pip in the arm,GCH5RD
40,fruit from the farm,GC2BE52
46,Tellus Adventure Labs BONUS CACHE,GC8P3BN
0,Gone to Pott,GC8TVRQ
0,SCT Mother's Day Cache,GC5M9WC
0,Great With Everything!,GC7D5DE
38,Florida Facts,GC72372
46,2fer39,GC8PZDP
28,AYOEO 3 - A Year of Easy Ones,GC1Q500
0,Dauset Crossing,GC82TQH
40,Pet Sounds,GC82KRV
49,Pine Forest??,GC68HD3
1,Crazy Haired Lion,GC8NYGM
42,Buffalo w/o Wings,GC11NNY
40,Blizzard Cups and a Cache Container,GC7QHYT
0,Stumped at Dauset Trails,GC2RD4G
49,Running in circles,GC8QG1M
2,Dale's Labyrinth,GC70XR8
42,Tellus Rock Garden EarthCache,GC44M4A
0,Potential Number 10,GC6N2FB
40,Georgia Gridiron Greats,GC7QHYN
49,Watering Hole,GCRYRK
2,The Great Chase #1,GC2YNDQ
0,Criss Cross,GC6V469
0,"Downtown Kennesaw, GA Adventure Lab Bonus Cache",GC82TQE
0,Pack 747 Ammo Can #2,GC8QRBD
40,Never Forget,GC5698D
33,Majestic Oak,GC1J6YN
49,Tempting Logic of the Saints!,GC2KZFY
